image_id,model,baseline_caption,grounded_caption,reference_captions
156511,Qwen2.5-VL-3B,"A young girl is playing tennis on an outdoor court, holding a racket and wearing a visor, tank top, shorts, and pink socks. The court has a green surface with white lines marking the boundaries. There are palm trees in the background, and a fence surrounding the court area.","A young girl is playing tennis on an outdoor court. She is wearing a white visor, a floral tank top, and light blue shorts. She is holding a yellow tennis racket and appears to be in the middle of a serve. The court has a green surface with white lines marking the boundaries. There is a chain-link fence surrounding the court, and beyond it, there are palm trees and a building with a green roof. The sky is clear and blue.",A girl rared back with her racquet on a court. | a girl hitting a ball with a tennis racket | A young girl is playing tennis with a yellow racket. | a young tennis player swinging a racket  | A female tennis player in action on the court.
382211,Qwen2.5-VL-3B,A giraffe is standing in an enclosure with snow on the ground and trees in the background.,"The image shows a giraffe standing in an outdoor enclosure with a snowy ground. The giraffe has a long neck and legs, with its body covered in distinctive brown patches separated by white lines. The background features leafless trees and a wooden fence, suggesting the enclosure is part of a zoo or wildlife park.",Giraffe holding it's head mid way with a wooden gate behind it. | a tall giraffe standing in front of a wood fence | A girafe standing in front of a wooden fence. | A giraffe stands in an enclosure in the winter.  | a giraffe in its pen a fence grass and trees
457229,Qwen2.5-VL-3B,"A person is riding a horse on the beach, with a cloudy sky above and a distant shoreline in the background.","A person is riding a horse on a sandy beach. The sky is overcast with gray clouds. In the background, there is a body of water and some distant buildings.",A person on a horse is down by the ocean. | A person riding a horse on top of  a sandy beach. | A person rides a horse on the beach by the water. | A woman on a horse on the shore of the ocean  | A person is sitting on a horse on a beach.
453013,Qwen2.5-VL-3B,"A large white teddy bear is sitting in a wooden rocking chair, holding a smaller brown teddy bear in its lap.","The image shows two teddy bears sitting on a wooden rocking chair. The larger bear is white and has its arm around the smaller brown bear, which is wearing a blue shirt and black pants. The background features a beige wall with a dark horizontal stripe at the bottom.","A large teddy bear with a smaller teddy sitting in a rocking chair. | Two teddy bears, one a police officer bear sitting in the lap of the other, a white bear, both of them sitting on a wooden chair. | a teddy bear in a cop uniform sitting on the lap of another teddy bear  | Two teddy bears sit on a rocking chair. | Large teddy bear with smaller on in lap sitting on rocking chair."
200739,Qwen2.5-VL-3B,"The image is a black and white photograph of an old city street with buildings, cars, and people. There is a horse-drawn carriage in the foreground, and several vehicles, including trucks and buses, parked along the street. The buildings have fire escapes on their facades, and there are people walking or standing on the sidewalk. The overall scene suggests a historical or vintage setting.","The image is a black-and-white photograph of an urban street scene from the early 20th century. Key elements include:

1. **Buildings**: Multiple multi-story buildings with fire escapes on their facades.
2. **Vehicles**: A horse-drawn carriage, a truck, and a bus.
3. **People**: A few pedestrians visible near the vehicles.
4. **Street**: The street appears to be made of cobblestones.
5. **Fire Escapes**: The","A photo with many buildings off of a street with trucks parked in front. | An old picture of a scene in a city  | A black and white picture of a building with horses, wagons, and vehicles parked on the side of the road.  | This an old fashion picture of trucks and a horse drawn carriage in front of some apartment buildings. | A horse pulling a cart with luggage and a truck nearby in a city street"
376767,Qwen2.5-VL-3B,"The image shows the top of a building with a clock and an eagle statue on top. The building has a decorative facade with intricate designs and a sign that reads ""Estació del Nord.""","The image depicts the top section of a building with a prominent clock face. The clock is encircled by decorative elements and has Roman numerals for the hours. Above the clock, there is an eagle statue perched on a globe, symbolizing strength and vigilance. The building's facade features ornate designs and the text ""ESTACIÓ DEL NORD"" at the bottom, indicating it might be a train station named Estació del Nord. The sky in the background is partly",A large building with a clock on it's face and a bird statue on top. | This is a picture of an ornate building with a statue of an eagle on top. | A COLORFUL BUILDING WITH A CLOCK TOWER HAS WAVING FLAGS. | A clock tower on an official building with an eagle on top | A train station with an eagle statue at the top. 
53748,Qwen2.5-VL-3B,"A giraffe stands in a grassy field near a safari vehicle, with trees and bushes in the background.","A giraffe stands in a grassy field near a safari vehicle. The vehicle has various items on top, including a red cooler and an orange bucket. The background features tall grasses and trees.",A tall giraffe studding next to a  parked truck. | a giraffe looking at a safari truck driving past | A giraffe is standing alongside the road staring at an oncoming vehicle. | A giraffe in a grassy area next to a jeep.  | a giraffe standing next to a tour jeep
154854,Qwen2.5-VL-3B,"The image depicts a city street scene during dusk or early evening. There is a traffic light on the left side of the image, and several cars are parked along the street. In the background, there is a prominent church with a tall steeple, and the sky has a gradient from blue to orange, indicating the time of day. The streetlights are on, adding to the evening atmosphere.","The image depicts an urban street scene during dusk or early evening. Key elements include:

1. **Streetlights**: Several streetlights are visible along the sidewalk.
2. **Vehicles**: Cars are parked along the street, with one minivan in particular being prominent.
3. **Fence**: A black metal fence runs along the sidewalk.
4. **Signage**: Street signs are present, indicating directions or names of streets.
5. **Buildings**: Buildings line the street, with one","A view of a street, with a church in the horizon. | A street with many cars stopped at a traffic light. | a street a fence people cars and traffic lights | A building in the distance bathed in sunlight | Several cars driving down the road near a fence."
356612,Qwen2.5-VL-3B,"A group of black cows is walking down a street, with a white van and a yellow bus in the background. There are also people on bicycles and a man riding a bicycle in the foreground. The scene appears to be in an urban area with various signs and advertisements visible along the street.","The image depicts a busy street scene with several vehicles and animals. There is a white van driving down the road, followed by a yellow bus. In front of the van, there are five large black cows walking down the street. The cows appear to be in motion, possibly being herded by someone. On the right side of the image, there is a person riding a bicycle, wearing a dark jacket and hat. The background includes various signs and advertisements, indicating a commercial area. The overall atmosphere",Several black bulls are walking down the street. | The bulls are walking down the street in front of cars.  | A herd of cows walking down a city street. | A group of cows walking in front of several cars. | A group of bulls riding on the street along with cars and buses and a man on a bike giving an girl a ride.
1779,Qwen2.5-VL-3B,"The image shows two green street signs attached to a pole, indicating the intersection of Edloe St and Westpark Dr. The signs display the names of the streets in white text on a green background. The background includes part of a building with windows and some trees, suggesting an urban or suburban setting.","The image shows two street signs attached to a pole. The sign on the left is for Edloe St, and the sign on the right is for Westpark Dr. The background includes a building with a beige exterior and some trees.",An intersection with a street sign and a building and palm trees in the background. | a couple of signs on a pole outside a building | A couple of green street signs hanging from a traffic light. | A street sign on the corner outside a Spanish style building. | A street sign on a street corner 
366782,Qwen2.5-VL-3B,"A man is standing on a pier next to a large boat, with tall buildings in the background and a Colgate clock visible.","A man stands on a dock, gazing at a large boat docked near a body of water. The boat is white with multiple windows and a small cabin. In the background, there are tall buildings, including one with a prominent clock face. The sky appears to be in the early evening or late afternoon, as the light is soft and warm.",A man is standing on a dock near water with a passenger boat going by large buildings in the background. | a small boat in al arge body of water  | a black and white boat water people and a clock | The boat is gliding threw the water.  | A yacht passes by some buildings on the shore.  
249219,Qwen2.5-VL-3B,"A red and white double-decker bus is driving down a street with palm trees lining the road. The bus has the number 25 on its front window, indicating its route or destination.","The image shows a double-decker bus with the branding ""SBS Transit"" on its side. The bus is red, white, and purple in color. It is traveling down a street lined with trees and houses. The bus has the number 25 displayed on its front window.","A double decker bus driving down the road. | This is a double-decker bus shown in a tropical area. | A double decker bus driving down a city street. | A double decker red white and purple bus | A double decker tour bus with the logo ""SBS Transit"". "
428291,Qwen2.5-VL-3B,"A table set with plates of food, including a sandwich and fries, and a vase of flowers.","The image shows a dining table set for a meal. The table is covered with a white checkered tablecloth. On the table, there is a plate of food that includes a sandwich with lettuce and tomato, a side of French fries, and a salad. There is also a glass of water with a blue liquid, possibly lemonade, and a vase with orange flowers. In the background, there is a wooden cabinet with a hanger on it. The setting appears to be in a kitchen or",A table prepared with food is seen in this image. | A table full of food with a glass of water. | A table with several plates of food on it. | One plate has sandwiches and fries and two other plates have dark green salads.  | The food is ready to be eaten on the table.
268394,Qwen2.5-VL-3B,A cake shaped like a red pickup truck is placed on a white paper on a wooden table.,"The image shows a cake designed to resemble a red pickup truck. The truck has a detailed front end with a grill and headlights, and the bed of the truck is visible. The cake is placed on a white rectangular cake board, which is situated on a wooden table. The background includes part of a chair and a wall.",A truck cake sitting next to a Ford emblem cake. | A cake made to look like an old truck. | A truck and a cake on a table. | a close up of a cake in the shape of a truck | The large cakes are shaped like a pickup truck and a Chevy insignia.
398066,Qwen2.5-VL-3B,"A man is playing baseball on a field with a city skyline in the background. He is wearing red shorts and a baseball cap, holding a bat, and appears to be preparing to hit the ball. The field has a dirt surface, and there are trees lining the outfield fence.","A man in red shorts is standing on a baseball field, holding a bat and preparing to hit a ball. He is wearing a helmet and a glove. Another person is visible in the background, likely the pitcher. The field is surrounded by trees, and tall buildings can be seen in the distance.",A young man holding a baseball in front of a pitcher. | A batter is practicing his swing shirtless on a dirt lot. | A baseball player taking a swing at a ball | A shirtless man with a baseball bat being pitched to. | an image of a man about to swing at a ball
523780,Qwen2.5-VL-3B,A person skiing down a snowy slope in front of a row of buildings.,"The image depicts a snowy scene with two individuals skiing down a slope in front of a multi-story building complex. The building has balconies and is painted in various colors, including yellow, green, and red. The ground is covered in snow, and there is a stone wall separating the ski area from the building. The sky is clear and blue, indicating a sunny day. The skiers are wearing winter clothing and are using ski poles to navigate the slope.",Two people skiing right up to a big lodge. | Two men skiing down a slick slope next to large building. | A couple of people riding skis down a walkway. | Two people on cross country skis passing by a building. | a person walking on snow covered road  while wearing skis.
458177,Qwen2.5-VL-3B,Two bear cubs are walking through a field of tall grass and wildflowers.,"The image shows two bear cubs in a grassy field with tall grasses and wildflowers. The cubs are walking through the vegetation, with one slightly ahead of the other. The scene appears to be set during the day, as the lighting suggests it is either morning or late afternoon.",Two brown bear cubs in a grassy area with flowers. | Two brown bears are walking through a field of tall grass. | Two bear cubs foraging side by side in a field. | Two small bears are grazing in the open field | There are two baby bears in a field.
145747,Qwen2.5-VL-3B,Three boats on the water with trees and mountains in the background.,"The image depicts a serene lakeside scene with three boats floating on calm water. The background features a forest of trees displaying autumn colors, transitioning from green to shades of orange and yellow. Beyond the trees, there is a range of mountains with some snow-capped peaks visible in the distance. The sky above is partly cloudy, with patches of blue and white.",A large lake filled with small white boats near a forest. | a number of small boats in a large body of water  | a couple of boats are sitting in the water | Three boats in the water are near each other.  | Three boats on a lake on a fall day.
179141,Qwen2.5-VL-3B,"A group of people are gathered around a table, enjoying pizza and drinks together.","The image shows four people gathered around a table in a dimly lit setting, possibly a bar or restaurant. They appear to be enjoying a meal together. On the table, there is a pizza on a cardboard box, two glasses of beer, and a small plate. The individuals are smiling and looking at the camera, creating a casual and friendly atmosphere.",Four people are smiling together over a box of pizza. | two women and two men smiling over a pizza  | Smiling people indoors posing with a delivery pizza. | Four people at a wooden table sitting around a box of pizza. | A group of friends gathered around a box of pizza.
279524,Qwen2.5-VL-3B,"A living room with a couch, TV, and a man in the background.","The image depicts a living room with a brown couch adorned with colorful pillows, positioned on a red rug. A small television is placed on the floor in front of the couch. To the right, there's an open door leading to another room where a person is visible. The walls are painted in a light color, and there are framed pictures hanging on the wall behind the couch. On the left side of the image, there is a black entertainment center with a TV mounted on it.","a living room with a brown couch a table and a black cabinet | Photo of a living room with a TV on the floor  and one on a stand, a person standing outside the door way. | The man is going to the door to let his date in. | A man walking past an empty living room.  | a living room with a couch and a tv near a wall"
204749,Qwen2.5-VL-3B,"A truck is reflected in the side mirror of another vehicle, showing the road and other vehicles behind it.","The image shows a side view mirror of a vehicle, reflecting the road ahead. The reflection includes a white truck driving on a highway, with a bridge visible in the distance. The sky is partly cloudy, and there are other vehicles and structures visible in the background.",a truck in the reflection on a car mirror  | A tuck looking out its window in the rain | looking into a truck mirror at another truck morror | the reflection of a white truck in a mirror | a mirror that has a truck in the reflection
53624,Qwen2.5-VL-3B,"An elephant is standing in a water puddle, surrounded by rocks and dirt, with a log and a tree trunk in the background.","An elephant stands in a shallow water puddle near a sandy area with patches of grass. The elephant has large ears and is positioned in front of a large log and a tree trunk. There are several people visible in the background, some walking and others standing. The setting appears to be an outdoor enclosure, possibly at a zoo or wildlife park.",A large gray elephant standing on a pool of water. | An elephant is standing in the water drinking it. | An elephant drinking water in an enclosure at a zoo. | An elephant standing in water and drinking it through his trunk.  | Elephant enjoying a drink of water in zoo.
545826,Qwen2.5-VL-3B,"A black and white cat is sitting on a chair, wearing a blue elephant hat.","A black and white cat is sitting on a chair, wearing a blue elephant-shaped toy around its neck. The cat has white whiskers and is looking to the left. The chair is wooden with a cushioned seat. In the background, there is a red cushioned chair and a white cabinet with a blue knob.",A black and white cat that is standing on all fours and has an elephant hat on it's head. | A black cat with white paws is standing among some wooden boards and a toy. | A cat is wearing a small elephant hat. | A cat on a stool with something on its head | There is a cat wearing an elephant hat
510791,Qwen2.5-VL-3B,"A man in white tennis attire is walking on a grass court, holding a tennis racket and wearing a wristband.","A person in white athletic attire is standing on a grass tennis court, holding a tennis racket in their right hand. They are wearing a white cap, wristbands, and white shoes. The player appears to be looking down at the ground.",Walking the court prepares the tennis player for his upcoming match. | A tennis player walking on a grass court. | A man holding a racquet on top of a tennis court. | a guy walking on a court carrying a stick | a man is holding a tennis racket on a court
56070,Qwen2.5-VL-3B,A black and orange motorcycle is parked on a sidewalk next to a yellow parking meter.,"The image shows two motorcycles parked on a sidewalk. The foreground motorcycle is black with orange accents and features a prominent engine. It has a chrome exhaust pipe and a black leather seat. In the background, there is another motorcycle, which appears to be white with black accents. The scene includes a yellow parking meter, a tree, and a few people walking in the distance. There is also a car visible in the background.",A motorcycle parked next to a yellow thing and tree. | A black and orange motorcycle on a sidewalk. | A shiny motorcycle is parked on a city sidewalk. | Two motorcycles parked on a bricked sidewalk against a newspaper rack. | A motorcycle parked next to a yellow object on a sidewalk.
294992,Qwen2.5-VL-3B,"A bedroom with a bed, dresser, lamp, and window.","The image depicts a bedroom with a teal-colored wall. The bed has a white comfort and is adorned with a blue pillow and a brown blanket. There is a wooden nightstand next to the bed, which holds a lamp with a white lampshade and some books. A window with yellow curtains allows natural light into the room. The floor is carpeted in a light color.","a view inside a bedroom seeing a bed , table stand and an open window | A bed sitting in a bedroom under a window. | A sofa and a bed are cramped into in a room. | a bedroom with blue walls and yellow details | A room with a bed, window, lamp and curtains. "
52462,Qwen2.5-VL-3B,Two zebras standing in a grassy field with trees in the background.,"The image shows two zebras standing in a grassy field with dry, tall grass. The zebras have black and white striped patterns on their bodies. The background features some trees and bushes, indicating a natural, possibly savannah-like environment.",Two zebra standing next to each other in a dry grass field. | Two zebras standing in tall savannah grass near forest brush. | Two zebras are walking through tall brown grass. | Two zebras standing in a field of tall grass. | Two zebras roaming through the terrain in a countryside setting.
45920,Qwen2.5-VL-3B,"A baseball player is standing on a grass field, wearing a gray uniform with the number 33 and a blue cap. He has a baseball glove in his left hand. The field appears to be well-maintained with green grass and white markings.","A baseball player in a gray uniform with the number 33 on his back stands on a grassy field, facing away from the camera. He is wearing a blue cap, a gray jersey, and a black glove on his left hand. The grass is well-maintained with visible white lines marking the field.","A great picture of a person in the stillness motion.
 |  A baseball player standing on top of a field. | A baseball player standing in a field with his glove | A player is standing alone in a ground. | a baseball player standing in the outfield "
550552,Qwen2.5-VL-3B,"A kitchen with a wooden table and chairs, a bar area, and white cabinets.","The image depicts a well-lit, modern kitchen with wooden accents. Key features include:

- A large island with a granite countertop, featuring a sink and bar stools.
- White cabinetry with wooden trim.
- A clock hanging from the ceiling.
- A dining table set with a red place mat and candles.
- A chandelier providing additional lighting.
- A rug under the dining table.
- A refrigerator in the background.
- A stove on the left side of the kitchen.

The overall","A large kitchen with an  island surrounded by stools. | A real estate photo shows a kitchen with breakfast nook. | A kitchen features two tables and chairs and white interior cabinets and white shudders. | An open, furnished kitchen with dining room table | This kitchen has wooden ceilings and two tables"
449114,Qwen2.5-VL-3B,A tennis player is about to hit the ball with his racket on a blue and green court.,"A tennis player is in mid-air, reaching for a tennis ball on a blue and green tennis court. The player is wearing a blue shirt, black shorts, and white shoes. The player's shadow is visible on the ground below them.",A tennis player jumps and hits a ball. | A man is playing tennis on a tennis court. | a man is playing tennis on a court | A man with a tennis racket with a tennis ball in the air. | The tennis player is returning a difficult serve.
473299,Qwen2.5-VL-3B,A person snowboarding down a snowy slope with trees in the background.,"A person snowboarding down a snowy slope with trees in the background. The snowboarder is wearing a dark jacket and light-colored pants, while another individual is visible further up the slope on skis. The scene appears to be set in a forested area with snow-covered ground.",A man riding a snowboard on top of a snow covered slope. | A person on a snowboard riding it in the snow. | People riding down the side of a snowy hill. | A pair of skiers on a snowy hillside dressed for cold weather. | A person rides a snowboard in a forest setting.
500270,Qwen2.5-VL-3B,"A skateboarder is standing on a ramp at a skate park, with palm trees and the ocean in the background.","The image depicts a skate park with several concrete ramps and rails. A person is standing on a skateboard near the edge of one of the ramps, wearing shorts and a tank top. The background features palm trees and a clear sky, suggesting it might be early morning or late afternoon. There are other people in the distance, some of whom appear to be skateboarding. The overall atmosphere is calm and serene.",A woman in black shirt riding a skateboard. | a person skateboarding near a skateboarding park at sunset. | People skateboard around a skate park near rails.  | A man riding a skateboard at a skate park. | A young woman on a skateboard in a skate park
147921,Qwen2.5-VL-3B,"The image shows a beach scene with a clear blue sky, a sandy shore, and a few people walking along the boardwalk. There is a lamppost on the right side of the image, and a boat is visible in the background near the water. The overall atmosphere appears to be calm and serene.","The image depicts a coastal scene with a clear blue sky and a sandy beach area. There is a lamppost on the right side of the image, and a bicycle parked near it. In the background, there are several boats anchored in the water, including a large white boat and a smaller red sailboat. The shoreline is lined with a fence, and there are a few people walking along the path near the water. The overall atmosphere appears to be calm and serene.","A beach with umbrellas, boats, and people biking or walking. | A beach scene with a dock and boat at it. | A empty road next to the ocean with lots of boats. | A yacht pulling up to a swimming beach. | A beach front with a yacht in the background."
52166,Qwen2.5-VL-3B,"A group of people standing on a snowy slope, some wearing yellow jackets and others in various colors.","The image depicts a snowy outdoor scene at a ski resort. A person in a green jacket is bending over, possibly adjusting their skis or equipment, while another individual in a yellow jacket stands nearby. The ground is covered in snow, and there are several people in the background, some of whom are wearing colorful winter clothing such as jackets, hats, and goggles. Some people appear to be standing on skis, and others are holding ski poles. There are also some buildings and structures visible in the",Professional skier performing tricks for a group of people at a ski resort. | A person on skis up on a rail with a group of people watching. | A crowd watches a skier perform a stunt on a rail. | A group of people watching a person doing a trick on skis. | A group of people watching a skier on a track.
478157,Qwen2.5-VL-3B,"A woman and a child are sitting on the ground with their dogs, eating food.","A woman in a pink shirt sits on the grass, eating a hot dog while a small brown dog sits next to her, also eating a hot dog. Another person, wearing a blue shirt, is sitting nearby with another small dog. There is a bottle of soda on the ground near the woman. The scene appears to be outdoors, possibly at a park.",Two people eating corn dogs with two small dogs between them. | A cute furry dog with some people in the grass. | People eating lunch on the ground with their dog.  | Two people eating food sitting on the grass. | Two people with small dogs sit in the grass eating. 
75051,Qwen2.5-VL-3B,"A white toilet with a closed lid is situated in a bathroom, next to a trash can and against a wall with a greenish hue. The floor appears to be tiled with light-colored tiles.",The image shows a white toilet with a closed lid in a bathroom setting. The toilet is positioned against a wall with a small section of greenish-blue wall tile visible on the left side. There is a small trash can with a metallic finish to the right of the toilet. The floor appears to be tiled with light-colored tiles.,A small white toilet sitting next to a metal trash can. | A compact toilet and shower of a small bathroom | A close up shot of a white toilet and waste bin. | A small white toilette with the lid closed has a metal trash can on one side and a shower stall on the other. | a toilet bowl and a trash can in a bathroom
174871,Qwen2.5-VL-3B,A dog with a cat on its back and a mouse on the cat's back is walking down a street.,"A dog with a cat on its back is walking down a street. The dog has a rat on its back as well. There are people in the background, some of whom are wearing shorts.",A photograph of a cat and mouse on top of a dog. | A mouse and cat sit on top of a dog. | Small dog with both a cat and a mouse riding on its back. | Cat and mouse riding on a dog on a busy city street. | a close up of a dog with a cat and a mouse on its back
63791,Qwen2.5-VL-3B,A group of people playing soccer in a park with trees and benches in the background.,"The image depicts a group of people playing soccer in a park. There is a man in the foreground wearing a pink shirt and black shorts, who appears to be kicking a soccer ball. In the background, there are several other players, some of whom are wearing red shirts. The setting includes trees, benches, and parked cars along the street. The scene suggests a casual, outdoor sports activity taking place during the day.",A group of men playing soccer in a park. | People outside playing soccer in a park with people watching.  | Two men playing a game of soccer on a grass field. | A group of people playing soccer in a park | Several men playing soccer in a park with a few onlookers.
560797,Qwen2.5-VL-3B,"A group of men in blue jackets are standing on a baseball field, with one man in a white jersey and orange socks kneeling down. There is a large sign behind them that says ""PNC"" and another sign that says ""Toyota."" The field has a green grassy area and a dirt infield.","The image depicts a baseball game in progress. The field is well-maintained with green grass and a dirt infield. Several players are visible on the field, including one player in a white uniform with the number 6 and another player in a black uniform. The scoreboard shows ""Ricky Arnold"" as the ceremonial pitcher, indicating that he is about to throw the ceremonial first pitch. There are several advertisements and signs around the field, including those for Toyota, PNC Bank, and AT&T.","NASA men making first, ceremonial pitch at a baseball game. | A NASA astronaut throwing out the first ball at a baseball game | A group of men on a field playing baseball. | A bunch of guys on a baseball field about to throw the ball. | A man standing in front of a group of men getting ready to throw a bass to another man."
63144,Qwen2.5-VL-3B,"A surfer in a black wetsuit and red beanie is riding a wave on a white surfboard. The water appears calm with gentle waves, and the sky is clear.","A person in a black wetsuit and red beanie is surfing on a white surfboard. The surfer is riding a small wave with their feet positioned on the tail of the board. The water appears calm with gentle ripples, and the horizon line separates the calm water from the distant landmass.",A surferboarder is surfing on a small wave. | The man with a wet suit on is surfing in the water. | A person in a wet suit riding a surf board  | A man surfs a small wave in calm waters. | THERE IS A MAN ON THE SURF BOARD ON THE WAVES
220981,Qwen2.5-VL-3B,A toy holding an iPhone with a sad face on the screen.,"The image shows a smartphone with a black screen displaying an icon of a sad face. The phone is held by a small, blue, toy-like figure with a single large claw-like hand. The background includes a wooden fence and some greenery.",A sad smart phone holding a half a banana. | A figurine that holds an iPhone stands on a table. | a phone with arms holding a piece of banana. | A comical face on a cellphone with a body on it. | An iPhone with a sad face and arms and legs attached.
379475,Qwen2.5-VL-3B,"A cluttered desk with two laptops, a mouse, and various posters on the wall behind them.","The image depicts a cluttered workspace with various items arranged on a desk. There are two laptops open, one displaying a webpage and the other showing a desktop interface. The desk also has a mouse, a phone, and a few books. The wall behind the desk is adorned with numerous posters, photos, and notes, creating a busy and personalized atmosphere. The room appears to be a home office or study area.",A couple of laptop computers sitting on top of a desk. | A home work station with two laptop computers on it. | Two lap tops set up on a desk in front of a decorated wall. | A computer desk with laptops on it with many photos on the wall behind it . | A desk scene with two laptops and pictures on the wall.
113294,Qwen2.5-VL-3B,"A man is standing on a dock, pulling on the rope of a small boat that is floating in the water. The boat has a motor and is tethered to the dock with a rope. There are several buoys floating in the water around the boat.","A man stands on a dock, pulling on a rope attached to a small boat. The boat is floating in the water, surrounded by buoys. In the background, another boat is anchored further out in the water.",A man tying a boat to a shore line by the water. | the man ties off his small fishing boat in the sea | A man is pulling up a sailboat to dock it on the shore. | A man is holding onto the ropes on his boat | Man tending to small boat on large waterway.
536426,Qwen2.5-VL-3B,A fire hydrant is sitting on the curb next to a pink traffic cone.,"The image shows a fire hydrant on the side of a street. The fire hydrant is white with a red cone placed around it for visibility. The street appears to be wet, possibly from recent rain. There is a sidewalk next to the street, and some grassy areas are visible. A stop sign is also present in the background.",A photo of a fire hydrant with a cone next to it. | The view of red traffic cone near a fire hydrant. | A FIRE HYDRANT AND WARNING  CONE SITTING ON THE CORNER | A traffic cone in the grass beside a fire hydrant. | a fire hydrant sits next to a street cone 
231088,Qwen2.5-VL-3B,"There are several open umbrellas in different colors, including blue, green, red, and white, floating against a clear blue sky.","The image shows several open umbrellas floating in the air against a clear blue sky. The umbrellas are of different colors: teal, blue, red, and white. They appear to be suspended by strings or wires, creating an interesting visual effect. The background includes part of a building with a yellow facade and a red roof.",6 open umbrellas of various colors hanging on a line | The sun shining through different colored umbrellas.  | Multi-colored umbrellas hung like a mobile on a wire | Six umbrellas floating in the air near a building. | Several umbrellas of different colors are hanging in the sun.
545475,Qwen2.5-VL-3B,A cat is sleeping on a mat with several pairs of shoes around it.,"A cat is sleeping on a pair of shoes. The shoes are scattered on a mat with various colors and styles. The cat is positioned between the shoes, with its head resting on one shoe and its body curled around another.",A cat thats lieing in a pile of shoes by the door.  | a kitty laying among four pair of shoes | A cat that is laying next to a bunch of shoes. | A cat is surrounded by a pile of shoes. | A cat laying on many shoes on a brown rug. 
560358,Qwen2.5-VL-3B,A clock is hanging from the ceiling in a train station.,"The image is a black and white photograph of a large clock hanging from the ceiling in what appears to be a train station. The clock has a round face with Roman numerals for the hours and Arabic numerals for the minutes. The hands of the clock are visible, showing the time as approximately 10:10. The background features large windows with vertical bars, suggesting a high-ceilinged interior space. The lighting is dim, creating a moody atmosphere.",A clock is on a pole under a set of windows. | a clock in front of three big windows. | A clock sitting in the middle of a building. | the clock is showing thirty-four passed twelve in the station | A lit clock with several bright windows behind it at night.
36051,Qwen2.5-VL-3B,A woman in a white shirt and pink shorts is playing tennis.,A woman in a white shirt and pink shorts is playing tennis. She is holding a tennis racket and appears to be in the middle of a serve. The background shows a green wall with spectators in the stands.,A woman playing tennis in front of a blurry crowd. | A woman hitting a tennis ball with a tennis racquet. | A woman swinging a tennis racket at a ball on a court. | A woman swinging a tennis racket at a ball. | The woman is hitting a tennis ball with her racket.
76731,Qwen2.5-VL-3B,"An orange pen is laying on top of a blue device that says ""Echos"" and ""Olivetti"".","The image shows a blue electronic device labeled ""Echos"" with a small orange pen-like object placed on top of it. The device appears to be a stylus or input device, possibly used for drawing or writing on a digital screen. The brand name ""Olivetti"" is visible on the bottom part of the device. The background includes a wooden surface and some cables.",A pen is sitting on top of a laptop. | A wooden table with a purple laptop and orange pen. | A pen sitting on top of an electronic devise | A scale with a musical instrument sitting on top of it. | A yellow pen on top of a closed lap top computer.
394199,Qwen2.5-VL-3B,"A woman is standing next to a red motorcycle, wearing a white shirt and a red bandana around her neck. She has glasses on and is smiling at the camera. The background shows a grassy area with trees and a small shed.",A woman with glasses is standing next to a red motorcycle. She is wearing a white shirt and a red bandana around her neck. The background features a grassy area with trees and a small shed.,"A woman sitting on top of a red motorcycle. | A woman takes a selfie in her backyard on a moped. | A woman with glasses and a red bandana around her neck, smiling next to a red motorcycle.  | A woman is posing next to a red motorcycle. | a woman on her bike in her yard"
550013,Qwen2.5-VL-3B,A man is playing with two dogs in a grassy field.,"A man stands in a grassy field, holding a long stick. He is wearing a light-colored shirt and shorts. Two dogs are present: one black dog to his left and a white dog to his right. The background features a fence and trees.",A man walking around with his dog and sheep. | A man walking across a field holding a wand near a dog. | A man is standing in a field with a dog and goat. | A man is training a sheepdog for a sheepdog trial. | Man with golf club and a dog and a goat
532503,Qwen2.5-VL-3B,"A man and woman are standing on a snowy cliff, with the woman raising her arm in the air while holding a phone. They are both wearing winter clothing, including jackets, beanies, and gloves. The background features a snow-covered landscape with a waterfall visible in the distance.","A person in a patterned hoodie and jeans is standing on a snowy ledge, holding up their arm as if taking a selfie. They have a black backpack slung over one shoulder. Another person, wearing glasses, a dark jacket, and a beanie, stands beside them, holding the camera. The background features a snowy landscape with a large waterfall.",Man and woman on an ice covered bridge. | a couple of people are standing in the snow | A woman taking a selfie near a ledge | a couple of people that are standing on some ice | A man and woman taking pictures at the edge of a canyon.
492562,Qwen2.5-VL-3B,A train is traveling on a bridge over a body of water with mountains in the background.,"The image depicts a train traveling on a bridge over a body of water. The train consists of several cargo cars, including green, red, and brown ones. The background features a mountainous landscape with trees in various shades of green, yellow, and orange, indicating a change in seasons. The sky is partly cloudy with patches of blue visible.",A mountainside with a railroad of trains passing. | A train crossing a bridge over water next to some hills.  | A train goes over a bridge in a mountainous area.  | A train following train tracks in the mountains.  | A train crossing of a railroad bridge above water.
