image_id,model,baseline_caption,grounded_caption,reference_captions
000000500270,Qwen2.5-VL-3B,"A skateboarder is standing on a ramp at a skate park, with palm trees and the ocean in the background.","The image depicts a skate park with several concrete ramps and rails. A person is standing on a skateboard near the edge of one of the ramps, wearing shorts and a tank top. The background features palm trees and a clear sky, suggesting it might be early morning or late afternoon. There are other people in the distance, some of whom appear to be skateboarding. The overall atmosphere is calm and serene.",A woman in black shirt riding a skateboard. | a person skateboarding near a skateboarding park at sunset. | People skateboard around a skate park near rails.  | A man riding a skateboard at a skate park. | A young woman on a skateboard in a skate park
000000147921,Qwen2.5-VL-3B,"The image shows a beach scene with a clear blue sky, a sandy shore, and a few people walking along the boardwalk. There is a lamppost on the right side of the image, and a boat is visible in the background near the water. The overall atmosphere appears to be calm and serene.","The image depicts a coastal scene with a clear blue sky and a sandy beach area. There is a lamppost on the right side of the image, and a bicycle parked near it. In the background, there are several boats anchored in the water, including a large white boat and a smaller red sailboat. The shoreline is lined with a fence, and there are a few people walking along the path near the water. The overall atmosphere appears to be calm and serene.","A beach with umbrellas, boats, and people biking or walking. | A beach scene with a dock and boat at it. | A empty road next to the ocean with lots of boats. | A yacht pulling up to a swimming beach. | A beach front with a yacht in the background."
000000052166,Qwen2.5-VL-3B,"A group of people standing on a snowy slope, some wearing yellow jackets and others in various colors.","The image depicts a snowy outdoor scene at a ski resort. A person in a green jacket is bending over, possibly adjusting their skis or equipment, while another individual in a yellow jacket stands nearby. The ground is covered in snow, and there are several people in the background, some of whom are wearing colorful winter clothing such as jackets, hats, and goggles. Some people appear to be standing on skis, and others are holding ski poles. There are also some buildings and structures visible in the",Professional skier performing tricks for a group of people at a ski resort. | A person on skis up on a rail with a group of people watching. | A crowd watches a skier perform a stunt on a rail. | A group of people watching a person doing a trick on skis. | A group of people watching a skier on a track.
000000478157,Qwen2.5-VL-3B,"A woman and a child are sitting on the ground with their dogs, eating food.","A woman in a pink shirt sits on the grass, eating a hot dog while a small brown dog sits next to her, also eating a hot dog. Another person, wearing a blue shirt, is sitting nearby with another small dog. There is a bottle of soda on the ground near the woman. The scene appears to be outdoors, possibly at a park.",Two people eating corn dogs with two small dogs between them. | A cute furry dog with some people in the grass. | People eating lunch on the ground with their dog.  | Two people eating food sitting on the grass. | Two people with small dogs sit in the grass eating. 
000000075051,Qwen2.5-VL-3B,"A white toilet with a closed lid is situated in a bathroom, next to a trash can and against a wall with a greenish hue. The floor appears to be tiled with light-colored tiles.",The image shows a white toilet with a closed lid in a bathroom setting. The toilet is positioned against a wall with a small section of greenish-blue wall tile visible on the left side. There is a small trash can with a metallic finish to the right of the toilet. The floor appears to be tiled with light-colored tiles.,A small white toilet sitting next to a metal trash can. | A compact toilet and shower of a small bathroom | A close up shot of a white toilet and waste bin. | A small white toilette with the lid closed has a metal trash can on one side and a shower stall on the other. | a toilet bowl and a trash can in a bathroom
000000174871,Qwen2.5-VL-3B,A dog with a cat on its back and a mouse on the cat's back is walking down a street.,"A dog with a cat on its back is walking down a street. The dog has a rat on its back as well. There are people in the background, some of whom are wearing shorts.",A photograph of a cat and mouse on top of a dog. | A mouse and cat sit on top of a dog. | Small dog with both a cat and a mouse riding on its back. | Cat and mouse riding on a dog on a busy city street. | a close up of a dog with a cat and a mouse on its back
000000063791,Qwen2.5-VL-3B,A group of people playing soccer in a park with trees and benches in the background.,"The image depicts a group of people playing soccer in a park. There is a man in the foreground wearing a pink shirt and black shorts, who appears to be kicking a soccer ball. In the background, there are several other players, some of whom are wearing red shirts. The setting includes trees, benches, and parked cars along the street. The scene suggests a casual, outdoor sports activity taking place during the day.",A group of men playing soccer in a park. | People outside playing soccer in a park with people watching.  | Two men playing a game of soccer on a grass field. | A group of people playing soccer in a park | Several men playing soccer in a park with a few onlookers.
000000560797,Qwen2.5-VL-3B,"A group of men in blue jackets are standing on a baseball field, with one man in a white jersey and orange socks kneeling down. There is a large sign behind them that says ""PNC"" and another sign that says ""Toyota."" The field has a green grassy area and a dirt infield.","The image depicts a baseball game in progress. The field is well-maintained with green grass and a dirt infield. Several players are visible on the field, including one player in a white uniform with the number 6 and another player in a black uniform. The scoreboard shows ""Ricky Arnold"" as the ceremonial pitcher, indicating that he is about to throw the ceremonial first pitch. There are several advertisements and signs around the field, including those for Toyota, PNC Bank, and AT&T.","NASA men making first, ceremonial pitch at a baseball game. | A NASA astronaut throwing out the first ball at a baseball game | A group of men on a field playing baseball. | A bunch of guys on a baseball field about to throw the ball. | A man standing in front of a group of men getting ready to throw a bass to another man."
000000063144,Qwen2.5-VL-3B,"A surfer in a black wetsuit and red beanie is riding a wave on a white surfboard. The water appears calm with gentle waves, and the sky is clear.","A person in a black wetsuit and red beanie is surfing on a white surfboard. The surfer is riding a small wave with their feet positioned on the tail of the board. The water appears calm with gentle ripples, and the horizon line separates the calm water from the distant landmass.",A surferboarder is surfing on a small wave. | The man with a wet suit on is surfing in the water. | A person in a wet suit riding a surf board  | A man surfs a small wave in calm waters. | THERE IS A MAN ON THE SURF BOARD ON THE WAVES
000000220981,Qwen2.5-VL-3B,A toy holding an iPhone with a sad face on the screen.,"The image shows a smartphone with a black screen displaying an icon of a sad face. The phone is held by a small, blue, toy-like figure with a single large claw-like hand. The background includes a wooden fence and some greenery.",A sad smart phone holding a half a banana. | A figurine that holds an iPhone stands on a table. | a phone with arms holding a piece of banana. | A comical face on a cellphone with a body on it. | An iPhone with a sad face and arms and legs attached.
000000379475,Qwen2.5-VL-3B,"A cluttered desk with two laptops, a mouse, and various posters on the wall behind them.","The image depicts a cluttered workspace with various items arranged on a desk. There are two laptops open, one displaying a webpage and the other showing a desktop interface. The desk also has a mouse, a phone, and a few books. The wall behind the desk is adorned with numerous posters, photos, and notes, creating a busy and personalized atmosphere. The room appears to be a home office or study area.",A couple of laptop computers sitting on top of a desk. | A home work station with two laptop computers on it. | Two lap tops set up on a desk in front of a decorated wall. | A computer desk with laptops on it with many photos on the wall behind it . | A desk scene with two laptops and pictures on the wall.
000000113294,Qwen2.5-VL-3B,"A man is standing on a dock, pulling on the rope of a small boat that is floating in the water. The boat has a motor and is tethered to the dock with a rope. There are several buoys floating in the water around the boat.","A man stands on a dock, pulling on a rope attached to a small boat. The boat is floating in the water, surrounded by buoys. In the background, another boat is anchored further out in the water.",A man tying a boat to a shore line by the water. | the man ties off his small fishing boat in the sea | A man is pulling up a sailboat to dock it on the shore. | A man is holding onto the ropes on his boat | Man tending to small boat on large waterway.
000000536426,Qwen2.5-VL-3B,A fire hydrant is sitting on the curb next to a pink traffic cone.,"The image shows a fire hydrant on the side of a street. The fire hydrant is white with a red cone placed around it for visibility. The street appears to be wet, possibly from recent rain. There is a sidewalk next to the street, and some grassy areas are visible. A stop sign is also present in the background.",A photo of a fire hydrant with a cone next to it. | The view of red traffic cone near a fire hydrant. | A FIRE HYDRANT AND WARNING  CONE SITTING ON THE CORNER | A traffic cone in the grass beside a fire hydrant. | a fire hydrant sits next to a street cone 
000000231088,Qwen2.5-VL-3B,"There are several open umbrellas in different colors, including blue, green, red, and white, floating against a clear blue sky.","The image shows several open umbrellas floating in the air against a clear blue sky. The umbrellas are of different colors: teal, blue, red, and white. They appear to be suspended by strings or wires, creating an interesting visual effect. The background includes part of a building with a yellow facade and a red roof.",6 open umbrellas of various colors hanging on a line | The sun shining through different colored umbrellas.  | Multi-colored umbrellas hung like a mobile on a wire | Six umbrellas floating in the air near a building. | Several umbrellas of different colors are hanging in the sun.
000000545475,Qwen2.5-VL-3B,A cat is sleeping on a mat with several pairs of shoes around it.,"A cat is sleeping on a pair of shoes. The shoes are scattered on a mat with various colors and styles. The cat is positioned between the shoes, with its head resting on one shoe and its body curled around another.",A cat thats lieing in a pile of shoes by the door.  | a kitty laying among four pair of shoes | A cat that is laying next to a bunch of shoes. | A cat is surrounded by a pile of shoes. | A cat laying on many shoes on a brown rug. 
000000560358,Qwen2.5-VL-3B,A clock is hanging from the ceiling in a train station.,"The image is a black and white photograph of a large clock hanging from the ceiling in what appears to be a train station. The clock has a round face with Roman numerals for the hours and Arabic numerals for the minutes. The hands of the clock are visible, showing the time as approximately 10:10. The background features large windows with vertical bars, suggesting a high-ceilinged interior space. The lighting is dim, creating a moody atmosphere.",A clock is on a pole under a set of windows. | a clock in front of three big windows. | A clock sitting in the middle of a building. | the clock is showing thirty-four passed twelve in the station | A lit clock with several bright windows behind it at night.
000000036051,Qwen2.5-VL-3B,A woman in a white shirt and pink shorts is playing tennis.,A woman in a white shirt and pink shorts is playing tennis. She is holding a tennis racket and appears to be in the middle of a serve. The background shows a green wall with spectators in the stands.,A woman playing tennis in front of a blurry crowd. | A woman hitting a tennis ball with a tennis racquet. | A woman swinging a tennis racket at a ball on a court. | A woman swinging a tennis racket at a ball. | The woman is hitting a tennis ball with her racket.
000000076731,Qwen2.5-VL-3B,"An orange pen is laying on top of a blue device that says ""Echos"" and ""Olivetti"".","The image shows a blue electronic device labeled ""Echos"" with a small orange pen-like object placed on top of it. The device appears to be a stylus or input device, possibly used for drawing or writing on a digital screen. The brand name ""Olivetti"" is visible on the bottom part of the device. The background includes a wooden surface and some cables.",A pen is sitting on top of a laptop. | A wooden table with a purple laptop and orange pen. | A pen sitting on top of an electronic devise | A scale with a musical instrument sitting on top of it. | A yellow pen on top of a closed lap top computer.
000000394199,Qwen2.5-VL-3B,"A woman is standing next to a red motorcycle, wearing a white shirt and a red bandana around her neck. She has glasses on and is smiling at the camera. The background shows a grassy area with trees and a small shed.",A woman with glasses is standing next to a red motorcycle. She is wearing a white shirt and a red bandana around her neck. The background features a grassy area with trees and a small shed.,"A woman sitting on top of a red motorcycle. | A woman takes a selfie in her backyard on a moped. | A woman with glasses and a red bandana around her neck, smiling next to a red motorcycle.  | A woman is posing next to a red motorcycle. | a woman on her bike in her yard"
000000550013,Qwen2.5-VL-3B,A man is playing with two dogs in a grassy field.,"A man stands in a grassy field, holding a long stick. He is wearing a light-colored shirt and shorts. Two dogs are present: one black dog to his left and a white dog to his right. The background features a fence and trees.",A man walking around with his dog and sheep. | A man walking across a field holding a wand near a dog. | A man is standing in a field with a dog and goat. | A man is training a sheepdog for a sheepdog trial. | Man with golf club and a dog and a goat
000000532503,Qwen2.5-VL-3B,"A man and woman are standing on a snowy cliff, with the woman raising her arm in the air while holding a phone. They are both wearing winter clothing, including jackets, beanies, and gloves. The background features a snow-covered landscape with a waterfall visible in the distance.","A person in a patterned hoodie and jeans is standing on a snowy ledge, holding up their arm as if taking a selfie. They have a black backpack slung over one shoulder. Another person, wearing glasses, a dark jacket, and a beanie, stands beside them, holding the camera. The background features a snowy landscape with a large waterfall.",Man and woman on an ice covered bridge. | a couple of people are standing in the snow | A woman taking a selfie near a ledge | a couple of people that are standing on some ice | A man and woman taking pictures at the edge of a canyon.
000000492562,Qwen2.5-VL-3B,A train is traveling on a bridge over a body of water with mountains in the background.,"The image depicts a train traveling on a bridge over a body of water. The train consists of several cargo cars, including green, red, and brown ones. The background features a mountainous landscape with trees in various shades of green, yellow, and orange, indicating a change in seasons. The sky is partly cloudy with patches of blue visible.",A mountainside with a railroad of trains passing. | A train crossing a bridge over water next to some hills.  | A train goes over a bridge in a mountainous area.  | A train following train tracks in the mountains.  | A train crossing of a railroad bridge above water.
000000297442,Qwen2.5-VL-3B,"A person is standing on a skateboard with their feet in blue sneakers, and the background shows a cityscape with buildings and trees.","The image shows a close-up of a person's feet wearing blue sneakers with white soles. The sneakers are positioned on a skateboard, which is partially visible in the foreground. The background features a blurred view of a cityscape with buildings and trees, suggesting an urban setting. The lighting indicates it might be either early morning or late afternoon, as the sky has a warm hue.",A person wearing blue shoes riding a skateboard. | Blue sneakers with white shoe laces are touching a skate board. | A person with blue ripped sneakers riding a skateboard | A person in worn out shoes holds down a skate board. | A person in worn out blue sneakers with a skateboard.
000000245102,Qwen2.5-VL-3B,A snowy street with a red stop light and a building in the background.,"The image depicts a snowy urban scene at night. Key elements include:

1. **Buildings**: There are several buildings with illuminated windows, suggesting they are occupied.
2. **Streetlights**: Several streetlights are visible, providing light to the area.
3. **Traffic Light**: A red traffic light is prominently displayed in the foreground.
4. **Signage**: There is a sign near the traffic light, but the text on it is not legible.
5. **Snow**: The ground",A bright red light that is on the side of a snow covered street. | A snow covered ramp in a parking garage | A light shines over a canopy on a snow covered sidewalk. | The entrance and exit to a snowy parking garage. | it is snowing near a staircase and some walls with a light
000000191845,Qwen2.5-VL-3B,A group of people crossing the street with umbrellas.,"The image depicts a busy urban street scene with numerous people crossing the street at a crosswalk. Many individuals are holding umbrellas to shield themselves from the rain. The pedestrians are dressed in various outfits, suggesting it might be a cooler day. The crosswalk is marked with yellow lines, and there are several pedestrians carrying bags, some of which appear to be shopping bags. The overall atmosphere suggests a typical rainy day in an urban setting where people are navigating through the streets despite the weather conditions.",A crowd of people with umbrellas on a street. | A crowd of people crossing a street holding umbrellas. | Crowd of people walking across the street under umbrellas | a crowded street of people all with umbrellas | A group of people crossing a street with umbrellas.
000000295491,Qwen2.5-VL-3B,A group of men in military uniforms stand around tables with food and American flags.,"The image depicts a festive military event with tables set up for a meal. The tables are covered with white tablecloths and adorned with American flags. There are various food items on the tables, including what appears to be sandwiches, pastries, and desserts. A large blue inflatable chicken is visible in the background, adding a playful touch to the scene. Several individuals, likely military personnel, are gathered around the tables, engaging in conversation and enjoying the meal. The atmosphere suggests a celebratory occasion,",Military personal serving themselves food at an event. | Soldiers getting food at a patriotic banquet table. | Military personnel holding plates looking for food on tables. | Service men and women attending a buffet for america. | A buffet table filled with desserts being served to military personnel.
000000224104,Qwen2.5-VL-3B,"A police officer on horseback is patrolling a city street, with a traffic light and other vehicles in the background.","A person on horseback is patrolling a city street. The rider is wearing a helmet and a dark jacket. The horse is brown with a saddle and stirrups. In the background, there are buildings, traffic lights, and vehicles, including a bus and cars. The scene appears to be in an urban area with clear skies.",A man riding on the back of a brown horse down a street. | A cop that is sitting on a horse. | A police officer in uniform and with a helmet riding on the back of a horse at a stoplight. | An officer sits on a brown horse on a city street. | A man in a police uniform sitting on a horse by a traffic light.
000000249623,Qwen2.5-VL-3B,A black bear is walking on a dirt path in a forested area with trees and bushes surrounding it.,"A black bear is walking on a dirt path in a forested area. The bear is moving forward, with its body angled slightly to the left. The path is surrounded by trees and bushes, creating a natural habitat for the bear. The bear's fur appears to be wet, possibly from recent rain. The scene suggests that the bear might be searching for food or moving between different areas within its territory.",A black bear walking through a path in the woods. | A large black bear walks along a rock covered trail. | A black bear that is walking on a rock pathway. | A large black bear walking down a dirty road. | A bear walks alone on a dirt road in the bush.
000000371890,Qwen2.5-VL-3B,A white cat is laying on the ground next to a bicycle.,"A white cat with black patches is lying on the ground near a bicycle. The cat appears to be looking at something in its right paw. There are two orange chairs in the background, one behind the other, and a green structure to the right of the bicycle. The setting seems to be outdoors, possibly in a backyard or garden area.",a black and white cat a chair and some bicycles | A cat lays next to a bike in the back yard. | A cat that is laying on some dirt outside. | a white cat is laying down on the ground | The cat was white and brown  and was going to sleep
000000123842,Qwen2.5-VL-3B,"A television screen displays an image of two animals, possibly deer or antelope, in a natural setting with trees and shrubs. The TV is placed on a table, and there is a window with blinds in the background.","The image shows an old-fashioned television set displaying a scene of two animals in a natural setting. The TV is placed on a table, and the background includes a window with blinds partially open. The animals appear to be deer or similar herbivores, standing near trees and shrubs. The television screen has a grainy, low-resolution quality typical of older models.",A TV with two cows standing in a forest displayed on it's screen. | A television with a man and a bull on the screen. | A television screen has some cows on it. | A television screen displaying a cow in a wooded area. | The television is on and is showing a boy and a bull.
000000282231,Qwen2.5-VL-3B,A man in a black shirt is holding a tennis racket at Roland Garros 2013.,"The image shows a person holding a tennis racket in front of a backdrop featuring the Union Jack flag and other flags. The text ""ROLAND GARROS 2013"" is visible at the bottom of the image.",A young man in a black tee holding a racquet | A man holding a racket with a banner written underneath him. | A young man holding a tennis racket in his hands. | A young man is holding a tennis racquet. | A young man holding a red tennis racquet.
000000430756,Qwen2.5-VL-3B,"A person is standing next to a brown horse with a white spot on its forehead, wearing a pink halter and holding the reins. The background appears to be an indoor stable or barn setting.",A person in a gray shirt and black pants is standing next to a brown horse with a white patch on its forehead. The horse is wearing a pink halter and is being led by a blue rope. The background features a yellow wall and a wooden structure.,A person brushes a tied up horse.  | A woman with a horse brush in one hand and the other hand on the horse.  | the woman is grooming her horse while it is hitched up | A chestnut horse stands bridled in a barn. | a person and a brown and white horse
000000297349,Qwen2.5-VL-3B,"A group of people standing near a wooden shelter, with luggage and a white pole in the foreground.","The image depicts a group of people gathered near a wooden shelter with luggage placed on the ground in front of it. The individuals appear to be waiting or preparing for an activity, possibly related to travel or outdoor events. There is a mix of casual clothing, including jeans, t-shirts, and flip-flops, indicating a relaxed atmosphere. The setting seems to be outdoors, with grass and trees visible in the background.",A group of people standing around a pile of luggage. | A bunch of bags sitting in the dirt. | a bunch of people that are leaning on a fence | there are many people standing together y a fence | some people suitcases bags backpacks and a fence
000000067463,Qwen2.5-VL-3B,"A white truck with an orange crane is parked on the side of a road, surrounded by trees and a blue sky with clouds.","The image shows a white truck with an orange crane attachment on its flatbed, driving down a road. The truck is positioned in the center of the frame, with trees lining both sides of the road. The sky is clear with a few scattered clouds. There is a stop sign visible to the left of the truck.",A truck that is sitting in the road. | A truck driving down a street next to a forest. | A large tow truck drives down the street. | A large flatbed truck drives on the street. | A large truck driving down the road near the grass.
000000008612,Qwen2.5-VL-3B,"A brown cow with horns is standing in a field, surrounded by trees and a fence.","The image shows a brown cow with long hair standing in a grassy field. The cow has large horns and is positioned under a tree with green leaves. In the background, there is a fence and some trees, indicating that the setting might be a farm or rural area. The ground appears to be a mix of grass and dirt.",A young alpaca under a tree in the country. | a brown bull is standing in his pen and some trees | A brown four legged animal with horns in the outdoors.  | A steer is standing under a shade tree. | a cow under the shade of a near by tree
000000431655,Qwen2.5-VL-3B,A red rose in a vase against a black background.,"A single red rose with green leaves is placed in a clear glass vase against a black background. The rose is fully bloomed, showcasing its vibrant petals.",A red rose sitting on a vase filled with water. | A red rose is in a clear vase half-filled with water. | A small clear glass with a pretty red rose. | A large red rose is in a clear vase full of water. | There is a red rose in a clear vase of water.
000000530500,Qwen2.5-VL-3B,"A woman is holding an old photograph in her hand while standing in front of a brown leather couch. The couch has a blanket draped over it, and there is a coffee table in front of the couch with various items on it, including a cup, a bowl, and a card. There is also a cabinet behind the couch and a plant to the left of the cabinet.","A person is holding a black-and-white photograph of three people in front of them. The photograph is placed on a small table with various items, including a glass bowl, a card, and a mug. The setting appears to be a cozy living room with a brown leather couch, a wooden cabinet, and a colorful rug.",A woman looking over a picture in a frame. | This old picture brings back great memories of when we were dating. | A woman is looking at a picture in a frame. | A woman in a striped shirt holds a picture as she stands near a sofa. | A woman staring at a framed picture in her hands.
000000093893,Qwen2.5-VL-3B,A group of teddy bears sitting at a picnic table.,"The image shows four teddy bears sitting around a miniature wooden picnic table. The table is set with small cups and saucers, suggesting they are having a tea party. The teddy bears appear to be engaged in conversation, with one bear holding a teacup. The scene is set on a wooden surface, and the background includes a white wall.",A group of brown teddy bear sitting at a brown wooden bench. | A group of teddy bears sitting at a table some food. | The teddy bears are posed to sit at the toy picnic table.  | a group of teddy bears sitting at picnic table. | Stuff teddy bears is sitting at a table bench with each teddy bear have a plate of food.
000000068050,Qwen2.5-VL-3B,Sheep in a field with a fence and trees in the background.,"The image depicts a rural scene with several sheep grazing in a field. The sky is clear and blue, with a few wispy clouds scattered across it. The sheep are standing on a grassy patch near a wire fence, which separates the grazing area from a taller grassy area beyond. The background features a line of trees under the blue sky.",A group of animals that is standing in the grass. | Sheep are standing next to a chain link fence.  | some goats standing around by a fence  | Sheep in a field by the fence on a clear day. | a herd of sheep stand on a grass terrain 
000000506178,Qwen2.5-VL-3B,"A man is playing a video game, holding a controller in each hand, with a blurred background suggesting movement and activity.","A man is standing in a room with a blurred background. He is wearing a black t-shirt with white text and graphics, blue jeans, and is holding a white object in his right hand. There is a poster on the wall behind him, a wooden door to his left, and a couch to his right. The room appears to be dimly lit.",Blurry image of men in living room playing a stand-up video game. | a guy playing wii in a blurry photo | Blurry photo of a young man playing a video game. | The men are playing video games on the wii together | A man standing in a room with a remote.
000000200231,Qwen2.5-VL-3B,"A bench with stuffed animals, flowers, and notes on it.","The image shows a bench with various items placed on it. There is a teddy bear wearing a red sweater, a blue teddy bear, a green stuffed animal, and a bouquet of pink flowers. The bench also has several handwritten notes and cards attached to it. The background includes American flags and additional cards with messages.",A bench with a bunch of stuffed animals and other items on it | a bench that has a bunch of teddy bears and flowers on it | Teddy bears and flowers are in the memorial. | A bench with memorial bears and flowers on it. | Gifts are left on a bench along with flags and letters.
000000476300,Qwen2.5-VL-3B,The image depicts a group of elephants walking along a dirt path in a grassy field. There is also a wooden structure and some trees visible in the background.,"The image shows three elephants walking along a dirt path in a grassy field. The elephants are of varying sizes, with the largest one in the foreground and the smallest one in the background. There is also a small wooden structure on the left side of the path. The elephants appear to be moving towards the right side of the image.",Several elephants walking in the dirt near grass.  | Four elephants are standing in an open space. | Several elephants are walking up a dirt hill. | A herd of elephants walking across a dirt field. | several elephants roam an open field of grass and dirt 
000000125242,Qwen2.5-VL-3B,A slice of pizza with pepperoni and sausage on a paper plate.,"The image shows two slices of pizza on a paper plate placed on a wooden table. The pizza on the left has pepperoni as its topping, while the pizza on the right has a variety of toppings including chicken, bell peppers, and possibly some vegetables. The pizza slices are cut into triangles and appear to be freshly baked with a golden-brown crust. The table also has a computer keyboard in the background.",there are two slices of different pizzas on a paper plate | Two slices of different kinds of pizza are on a plate. | There is a piece of pepperoni pizza and a piece of sausage pizza. | A plate of two different types of pizza slices on a table | Two different slices of pizza with tissue paper under it on a paper plate.
000000327917,Qwen2.5-VL-3B,A kite surfer is riding on the water with a kite flying above them.,"The image shows a kite flying over a body of water with a few people on surfboards. The sky is partly cloudy with patches of blue visible through the clouds. The kite is green and yellow, and it appears to be in mid-flight. There are also other kites visible in the distance, suggesting that this might be a kiteboarding event or a popular spot for kite flying. The water is calm, and the shoreline has some vegetation along it.",A para-sailor on the water one sunny day. | A person out in the water wind surfing.  | Wind surfer riding on a large green kite in the water.  | A man kiteboarding over the ocean under a cloudy sky. | A couple of birds are flying over the beach
000000064030,Qwen2.5-VL-3B,"A white swan with a long neck is swimming in the water, surrounded by three smaller gray swans.","The image shows a group of swans on water. The main focus is a white swan with a long neck and an orange beak, swimming in the foreground. Behind it, there are three other swans: two smaller ones, one with a dark head and another with a light head, and a larger swan with a light head. The background features a calm water surface with reflections of the swans.",A flock of ducks floating on top of a lake. | White goose with young floating on water in daytime. | A family of ducks swimming in the water | A group of ducks and a swan in the water. | An adult swan swimming in the water with a few young ones behind it.
000000229270,Qwen2.5-VL-3B,"A man is standing in front of a row of suitcases, with one suitcase in front of him that has a digital display showing the word ""ANDOR.""","A young man stands in front of a stack of suitcases. The suitcases vary in size and color, with some having visible tags. The background is a green wall with a blue step.",A man with a scarf is next to a suitcase. | A man near several pieces of luggage.  | A man standing next to several cases of luggage.  | A man sitting next to a pile of stacked suitcases | An oriental man stands beside a cart of luggage being pulled by someone.
000000347688,Qwen2.5-VL-3B,"A man is playing tennis on a court, jumping up to hit the ball with his racket.",A man in a grey shirt and blue shorts is playing tennis on a blue court. He is jumping to hit the yellow tennis ball with his racket. The background includes a black net and a banner with images of people.,A person hitting a tennis ball with a racquet. | A person is jumping and stretching holding a tennis racket. | a person playing tennis and stretching to reach the ball | tennis playing reaching to get the ball on the court | Man in blue shorts and grey shirt swinging at a tennis ball. 
000000268215,Qwen2.5-VL-3B,"A plate with rice, chicken, vegetables, and a lemon slice.","The image shows a plate of food with a piece of breaded chicken breast, rice, green beans, carrots, and a lemon wedge. The chicken is topped with a small piece of butter. The plate has a blue rim around the edge.","A glass plate that has food on it sitting on a table. | a plate with some chicken and vegetables on it  | a white and blue plate with rice chicken and some vegetables | A plate of food on a table  | string beans and carrots cooked together, rice with a piece of fish and a slice of lemon"
000000148329,Qwen2.5-VL-3B,"A man in a red shirt is brushing his teeth outside, with trees and a car visible in the background.",A man in a red shirt is brushing his teeth outdoors. He has glasses and a goatee. There are trees and parked cars in the background.,A man holding a tooth brush up to his face. | Man in red shirt eating something that is green. | A man brushing his teeth outside his car. | This man is outside on a sunny day next to his car. | A man with eyeglasses seated and a car behind him
000000411968,Qwen2.5-VL-3B,"The image shows a bathroom with a black countertop, a sink, and a mirror above it. There is a towel rack with several white towels hanging on it. The bathroom has a modern design with dark wood accents and a framed picture on the wall.","The image depicts a bathroom with a dark wooden vanity. The vanity has a black countertop and features a white sink with a silver faucet. Above the sink is a large rectangular mirror that reflects part of the room. On the left side of the vanity, there are several white towels hanging on towel racks. There is also a small framed picture hanging above the mirror. The walls are lined with vertical brown stripes, and there is a white shower curtain visible in the reflection of the mirror.","A clean bathroom is pictured in this image. | A bathroom counter with a white sink inside of it. | a bathroom with a black counter and a big mirror | A black topped sink and mirror in a bathroom. | A motel style bathroom vanity, sink, mirror and toilet."
000000511724,Qwen2.5-VL-3B,Three elephants standing in an enclosure with grass and rocks.,"The image shows three elephants in an enclosure. The largest elephant is on the left side of the image, with its trunk extended forward. Next to it, there is a smaller elephant, possibly a baby, standing between two poles. On the right side, another adult elephant is visible, with its trunk raised. The background features trees and rocks, indicating a naturalistic habitat.",A family of elephants standing next to each other. | A group of elephants standing inside a pin | 3 adult elephants stand with a baby elephant behind a fence. | Three large elephant and one baby elephant in a zoo enclosure. | Three elephants surround a calf behind a fence.  
000000284641,Qwen2.5-VL-3B,A small white dog wearing pajamas is laying on a bed with a teddy bear next to it.,A small white dog wearing striped pajamas is lying on a bed next to a brown teddy bear. The dog has a pink collar and is looking at the camera.,"An adorable white dog laying on top of a bed in a shirt holding a teddy bear. | a dog that is wearing a shirt and has a teddy bear | A dog laying on a bed with a stuffed animal | A small dog wearing a t shirt sits next to a bear. | A small, white dog laying on a bed with a stuffed toy."
000000575970,Qwen2.5-VL-3B,"A kitchen with wooden floors, a bar top, and stools.","The image depicts a modern kitchen with wooden flooring and cabinetry. Key features include:

- A refrigerator on the left side of the image.
- A kitchen island in the center with stools around it.
- Wooden cabinets above and below the counter.
- A window with blue curtains behind the counter.
- A sink area with a faucet and a small plant.
- A microwave oven on the right side of the counter.
- A vase with flowers on the counter.
- A door at the far end of",The living room is nicely cleaned and organized. | A neatly arranged room with two lights.  | Three bar stools in a kitchen with a black refrigerator. | A sleek modern kitchen with pale oak floors and open cabinets and an island with stools. | A counter stands in the center of a kitchen.
000000498535,Qwen2.5-VL-3B,"A baseball player in a blue Mets uniform stands on the field, wearing a glove and looking off into the distance.","The image shows a baseball player wearing a blue and white uniform with the word ""Mets"" written across the chest in red letters. The player is holding a baseball glove in his left hand. In the background, there are several people, some of whom appear to be in a dugout area. The setting suggests that the photo was taken during a baseball game or practice session.",A base ball player wearing a catchers mitt. | A baseball player crouching with a crowd behind him. | A man wearing hat and a baseball glove. | New York Mets baseball player playing the game waiting for the ball. | A baseball player in a blue jersey standing ready with a catcher's mitt
000000007260,Qwen2.5-VL-3B,"A tennis match is taking place on a grass court with four players, two on each side. The players are dressed in white tennis attire and are engaged in the game. There is a crowd of spectators watching the match from the stands. The background features trees and a cloudy sky.","The image depicts a tennis match on a grass court. There are four players visible: two on the left side of the court and two on the right. The players on the left are in white attire, while the players on the right are in white and black attire. The background shows a crowd of spectators seated behind a fence, with trees and a cloudy sky visible beyond them. The court is surrounded by a green fence, and there is a net dividing the court into two halves.",women on a tennis court playing a game of tennis  | Four people compete in a doubles tennis match. | four people on the tennis court playng a doubles match  | There are people playing a game of tennis. | Four people playing tennis on a tennis court with onlookers.
